Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Moldova,MDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,9.896639824,,,4.662559986,4.486390114,4.846849918,5.497910023,5.424890041,6.771039963,7.162700176,7.498990059,8.293370247,8.237270355,9.509759903,7.592299938,7.136380196,6.983389854,5.909759998,6.266019821,5.805689812,5.608449936,5.618440151,5.439730167,6.103789806,6.388720036,
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,1.775449991,,,,1.538460016,1.588790059,2.405009985,2.438689947,2.70720005,2.231790066,2.610949993,2.812619925,3.309639931,2.830970049,2.902740002,2.554339886,2.825129986,2.75,2.381680012,2.340670109,1.776939988,2.381230116,2.210119963,2.687190056,2.701370001,2.844099998,2.994859934,3.095710039,
Maldives,MDV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,5.791860104,5.324069977,4.661600113,5.016839981,4.64523983,4.417880058,4.470290184,5.081689835,3.633280039,3.080729961,3.34085989,3.388299942,3.088589907,3.887510061,3.686990023,3.887470007,3.912489891,4.121590137,5.800467014,
Middle East & North Africa,MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,4.671569824,,,,,6.201849937,,,5.371479988,4.794429779,4.619999886,4.730759859,4.282284975,4.015094876,4.050701737,3.484970093,3.75,4.073840141,4.025694966,4.2104249,4.710000038,4.255970001,5.207230091,3.86736989,3.774935007,
Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.324980021,2.548000097,3.005019903,,3.647089958,3.692559958,,,3.365289927,3.535360098,3.992439985,4.24104023,4.454959869,5.072579861,4.726709843,4.845689774,4.699920177,4.690509796,4.82006979,5.187940121,5.159220219,5.105649948,5.103099823,4.696050167,5.257470131,5.229420185,4.90681982,4.518219948,4.254220009,,,
Marshall Islands,MHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,13.73182964,,,8.208979607,11.81980038,,,,,17.55999947,23.27000046,20.59000015,19.70999908,15.59000015,15.98999977,15.67000008,17.62999916,15.27999973,15.22000027,15.19999981,15.75,13.62500381,
Middle income,MIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,3.93975997,3.511209965,3.605900049,3.271494985,3.574229956,3.467110038,3.815969944,3.759444952,3.603149891,3.948650002,4.342420101,3.857969999,3.89854002,3.793100119,4.058229923,4.048404455,4.023880124,4.091555119,4.085539818,3.928489923,3.808640003,4.122873306,
North Macedonia,MKD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,4.733449936,4.630569935,4.52628994,4.271230221,4.303110123,,,,,,3.300149918,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,2.649590015,2.231839895,2.971560001,2.658449888,2.896229982,3.805599928,3.859220028,3.52218008,,,3.403559923,3.869040012,3.343889952,3.754230022,3.479490042,3.284650087,3.648190022,3.801520109,3.094779968,3.789769888,3.90557003,3.484100103,3.763430119,4.401480198
Malta,MLT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.831419945,3.920300007,4.314099789,,,,,,4.184720039,,,,4.143050194,,4.434929848,,,5.947500229,5.501210213,5.070390224,6.250040054,7.696129799,6.345459938,7.579239845,7.004209995,5.023980141,5.084459782,4.651629925,5.136470795,4.988059998,5.869999886,
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,1.364789963,,,,,,,,,,,,,,,0.899999976,0.850319982,1.600000024,2.099999905,1.899999976,2.099999905,1.899999976,2.32633996,2.157480001,2.139869928,,
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,4.185309887,,,,,,,,,,4.619999886,4.864709854,4.33701992,5.130139828,3.709180117,3.484970093,4.742109776,4.122529984,4.25138998,4.2104249,4.380000114,3.790400028,3.955359936,,,
Montenegro,MNE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,3.948970079,5.493020058,5.145659924,5.550370216,,7.210780144,,4.325729847,,,4.690130234,,5.144849777,4.645100117,4.60902977,5.961985111,5.24104023,5.428256035,4.387156487,5.200432777,4.318223953,9.859838486,11.78094101,4.659912109,
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,1.899670005,2.778019905,,,,,3.326699972,4.00578022,3.871469975,,,,5.952929974,6.260409832,5.672160149,6.115330219,6.876329899,6.010829926,5.865039825,5.505559921,5.452189922,6.084420204,6.260590076,
Mauritania,MRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,1.585800052,,1.722030044,,2.106839895,2.277149916,2.365010023,1.950799942,,1.958510041,,,,,2.331020117,2.158210039,2.293540001,2.557964325,2.829566002,1.944059968,,,1.824370027,1.881160021,
Mauritius,MUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.170340061,3.509890079,,,,,,,,3.93975997,3.769109964,3.114860058,3.060899973,4.415830135,4.31306982,4.078199863,3.697510004,3.185400009,3.063070059,3.047310114,3.551470041,3.332070112,3.418200016,3.61578989,4.916950226,4.886670113,5.013599873,5.02312994,4.834589958,4.719299793,4.608170033,4.877280235
Malawi,MWI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.270539999,,,,,4.008850098,5.381259918,,,4.994909763,5.247970104,4.508979797,,3.215660095,,,,,,,3.539799929,4.152619839,3.679863691,5.41617012,4.839839935,5.608660221,4.748569965,4.031330109,3.3229599,3.711319923,2.907619953,
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,5.111430168,4.654630184,4.705289841,4.342549801,4.913849831,4.620379925,,5.686789989,5.971610069,7.484469891,7.657929897,7.502880096,5.923890114,,4.485760212,4.372539997,3.958519936,5.974180222,4.966450214,5.76293993,5.739029884,5.481200218,5.212639809,4.894869804,4.751920223,4.675310135,4.478650093,4.156610012,3.916970015,
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.991990089,6.884300232,6.770939827,7.704259872,6.680019855,6.324450016,,,5.493770123,5.530799866,5.423319817,4.953030109,4.993080139,,,4.765880108,,4.766409874,4.62612009,4.840579987,6.03817153,5.891807795,5.484221935,5.419970751,5.490489006,4.846395016,4.80728507,5.034595013,4.900655031,4.880820036,5.610000134,
Namibia,NAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,7.130760193,6.901780128,6.888869762,6.742330074,6.137139797,,,6.031710148,,6.403429985,,8.243300438,7.397809982,7.793399811,8.609330177,9.577850342,9.850769997,10.63879967,9.708669662,8.881119728,8.92702961,9.446900368,9.640489578
New Caledonia,NCL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.074369907,2.308330059,2.242980003,2.065119982,2.265389919,2.329750061,2.144180059,,,2.568530083,2.565020084,2.279819965,2.401340008,1.937059999,,,2.558520079,3.014620066,2.723119974,3.335880041,2.721950054,3.077620029,3.18682003,3.689529896,5.103680134,4.486690044,2.958430052,2.578180075,3.457279921,3.527529955,3.837610006,
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.466383696,0.582609355,0.545457304,0.525614321,,,,,,,,
Nicaragua,NIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,2.984970093,,,,,,2.225850105,2.923650026,3.001600027,,2.391010046,2.422009945,,,,,,,4.484240055,,,,4.0832901,4.078430176,4.081140041,4.357699871,4.46999979,4.599999905,4.630000114,
Netherlands,NLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.228789806,5.161650181,,4.756609917,4.663249969,4.578879833,4.494190216,,4.540569782,4.506999969,4.585120201,4.699649811,4.805900097,5.040420055,5.062970161,5.109399796,5.044020176,4.886829853,5.029049873,5.43156004,5.489089966,5.463039875,5.410220146,5.52655983,5.458899975,5.34815979,5.479599953,5.17509985,5.357649803,5.159860134,5.300000191,
Norway,NOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.310379982,6.373219967,6.63613987,7.676640034,7.830430031,7.695680141,7.138050079,7.30343008,7.360779762,6.966479778,6.467269897,6.830629826,7.437290192,7.416359901,7.298270226,6.865069866,6.382760048,6.534399986,6.285220146,7.10337019,6.746339798,6.454520226,7.374700069,7.485350132,7.695040226,7.569330215,8.030550003,7.911980152,7.644110203,7.938389778,5.900000095,
Nepal,NPL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,2.892879963,2.89331007,2.975150108,3.708379984,3.152839899,3.11435008,3.171940088,3.364639997,3.605360031,3.517210007,3.805170059,4.663760185,3.631720066,3.842619896,3.5289886,3.20268631,3.485994101,3.294253588,3.477112293,3.52892375,3.664405584,3.485680819,4.183101177,
Nauru,NRU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,4.246150017,,,,,,,5.498093605,5.59442997,6.195280075,6.616189957,5.877160072,5.596539974,5.167049885,7.091695309
New Zealand,NZL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,5.926050186,5.742129803,6.383719921,6.157219887,,6.636209965,,6.560490131,6.406990051,6.437530041,6.512030125,6.278960228,5.95276022,5.919650078,5.511449814,6.288169861,7.000390053,6.939690113,7.159930229,6.701550007,6.342430115,6.325059891,6.411789894,6.259739876,6.048500061,5.163720131,5.980000019,
OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,4.786330223,,4.890690088,4.761065006,4.767119884,4.88125515,,4.461870193,4.56704998,4.657660007,4.931009769,5.157330036,5.114180088,4.890629768,4.929180145,4.81757021,4.702960014,4.886970043,5.43156004,5.384429932,5.113430023,4.956580162,5.229239941,5.124000072,4.945930004,4.87302494,4.955770016,4.900655031,4.988709927,5.25999999,
Oman,OMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.838920116,2.987940073,3.122580051,3.508219957,3.444489956,3.413259983,3.184520006,3.356800079,4.138329983,4.035930157,3.200239897,4.020319939,4.325069904,3.896990061,4.02835989,3.517210007,3.859339952,,,4.187739849,4.796302795,4.459726334,4.797989845,4.98458004,,,,5.840189934,5.207230091,5.413209915,,
Other small states,OSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.170340061,,,,,,,,,5.168560028,5.339459896,5.033349991,4.937739849,5.816770077,5.139179945,6.286670208,6.180989981,,5.943734884,5.960050106,4.539659977,4.51336503,4.112580061,4.458860159,4.655640125,5.144189835,5.15763998,4.992224932,4.834589958,4.719299793,4.608170033,
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.51680994,2.566760063,2.549679995,2.386440039,2.589309931,2.79531002,2.810570002,3.022300005,,2.611490011,1.837820053,,,,1.767590046,2.049720049,2.395509958,2.635270119,2.746229887,2.59078002,2.286870003,2.221750021,2.13628006,2.493439913,2.465929985,2.650019884,3.002919912,2.89951992,2.597406626,2.507550001,2.365718365,2.377573013
Panama,PAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,3.470540047,3.947809935,4.09431982,3.847110033,,4.567230225,4.759689808,4.105879784,4.1916399,4.168700218,3.578660011,,,,3.50229001,,,3.159009933,,3.400000095,2.816824436,2.836289883,2.846080065,2.882240057,2.88293004,3.127360106,3.906069994,
Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,3.118799925,,3.278179884,3.44133997,3.228029966,3.037120104,2.820569992,2.937799931,2.957870007,2.839030027,2.652810097,2.629400015,2.867749929,3.139940023,2.867300034,2.663500071,2.92276001,3.297290087,3.695990086,3.969330072,3.813169956,3.931309938,3.714299917,3.819960117,4.246679783,3.981780052
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,2.663990021,2.943569899,3.077569962,3.697459936,,3.164400101,2.92463994,2.89222002,2.935179949,2.469830036,2.328069925,2.425790071,2.485179901,2.582829952,2.537770033,2.309999943,2.499905825,2.517289162,3.019999981,2.933717251,3.518517017,3.034224272,3.971154451,3.864053249,3.355791569,3.734810591,
Palau,PLW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,8.017979622,7.70720005,7.521989822,,,,,,6.239999771,7.570000172,7.760000229,7.53000021,7.650000095,6.889999866,6.550000191,5.710000038,5.860000134,6.590000153,6.53000021,6.809999943,,
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.964930058,1.874830008,1.677749991,1.350000024,
Poland,POL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,3.891449928,4.187930107,4.182759762,,4.3302598,6.257380009,,4.942009926,4.591819763,4.983930111,5.319029808,5.387350082,5.32449007,5.355579853,5.425749779,5.207650185,4.868740082,5.042399883,4.989769936,5.063020229,4.824969769,4.829549789,4.970620155,4.935540199,4.809939861,4.633399963,4.558460236,4.615799904,4.669209957,5.190000057,
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,2.568530083,2.514185071,2.471509933,2.594419956,,2.862190008,2.796979904,2.56340003,,2.690000057,3.089270115,3.382604957,3.029999971,3.134364963,3.327510118,3.172749996,3.282579899,3.009330034,3.535589933,3.219864964,3.484100103,3.166160107,
Puerto Rico,PRI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,6.481080055,6.072659969,4.678120613,4.257341385,3.960939884,3.649907589,3.55616951,3.389361382,3.603580713
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.56972003,4.07133007,4.337470055,4.840950012,4.671299934,4.61330986,5.065110207,,,5.046860218,5.163849831,5.33713007,5.258719921,5.281529903,5.046380043,5.073949814,4.907670021,4.921470165,4.696090221,5.563149929,5.412489891,5.123330116,4.949409962,5.270969868,5.124000072,4.885540009,4.770905972,5.015610218,4.675159931,4.630020142,5.010000229,
Paraguay,PRY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.040709972,,,,,,,,4.198339939,4.230879784,4.230209827,3.833570004,3.407730103,3.382760048,2.869899988,,,2.739510059,,,2.770720005,3.692820072,3.668790102,4.809329987,4.789110184,3.338150024,3.434979916,3.08968997,3.283200026,3.469710112,3.3036201,
West Bank and Gaza,PSE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,6.191679955,5.335279942,4.742109776,4.89467001,,4.663219929,4.982960224,4.721539974,5.318870068,,,
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,5.132435083,,5.251999855,4.904769897,4.843374968,4.845220089,,4.461870193,4.749219894,4.868400097,4.871194839,5.164219856,5.197854996,5.123760223,5.073949814,4.973259926,4.886829853,4.839900017,5.065419912,5.384429932,5.11838007,4.949409962,5.009419918,4.941884041,4.920534372,4.827825069,4.91170001,4.900655031,4.944884777,5.194999933,
French Polynesia,PYF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,3.577670097,4.345300198,3.725980043,3.200190067,3.846560001,3.373939991,3.462589979,3.971879959,,,4.22755003,3.413150072,4.539659977,4.012239933,3.50744009,4.073840141,3.605350018,,,2.967459917,,2.803780079,3.233669996,
Romania,ROU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,3.241219997,,,,2.868629932,3.266289949,3.504129887,3.543970108,3.312730074,3.500390053,4.306509972,4.149539948,4.097199917,4.002130032,3.493609905,3.061369896,2.963799953,3.051739931,3.121220112,3.109630108,2.979890108,3.095390081,3.344749928,3.583189964,3.690000057,
Russian Federation,RUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,2.93979001,3.106019974,3.835020065,3.678539991,3.547869921,3.771929979,3.866260052,,4.101749897,,3.880484104,4.708928108,3.793100119,3.763829947,4.013879776,3.834029913,3.760440111,4.689909935,4.678199768,3.517245054,3.730000019,
Rwanda,RWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,3.860579967,3.436359882,4.827859879,,,,,,3.987420082,3.504080057,,4.633840084,4.385980129,4.423520088,4.744919777,4.19878006,3.649159908,3.436729908,3.126460075,3.073750019,3.237070084,3.330549955,3.821559906
South Asia,SAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.410929918,2.566760063,,,,,,3.022300005,3.051419973,2.752400041,2.550115108,,,3.11435008,2.556040049,2.569999933,2.647755027,2.635270119,2.746229887,2.934514999,3.377690077,2.841879964,2.728139997,2.848063111,2.465929985,2.952909946,3.463156104,3.136415005,2.898598313,2.860664964,2.860859394,
Saudi Arabia,SAU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,5.779459953,5.144629955,5.999289989,6.343820095,5.692470074,4.943749905,4.377079964,8.281310081,7.072269917,5.90982008,7.718870163,7.636889935,7.105090141,6.277460098,5.430920124,5.891170025,,5.13781023,,,,,,,,8.5104599,8.016429901,7.085810184,6.7947402,7.809309959,
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,1.012179971,,1.164250016,,1.312549949,1.178429961,1.553539991,,1.851500034,2.022130013,,,,,,,,,,,,
Senegal,SEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,2.474570036,2.459810019,2.463350058,2.471509933,2.594419956,2.751250029,3.077780008,4.064430237,3.8213799,,4.025680065,4.920730114,5.217740059,4.903029919,4.776989937,5.686560154,5.720210075,5.45637989,5.113090038,4.624969959,4.8582201,5.348879814,5.497859955,
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,3.32130003,3.542490005,3.878530025,3.981940031,3.652760029,3.195960045,2.859119892,2.946749926,2.764600039,3.010129929,3.080440044,3.030770063,3.070859909,2.85435009,2.92437005,2.863090038,2.874830008,2.768260002,2.855979919,2.736210108,2.506659985,2.806462288
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,3.875400066,,,,,,,2.315020084,,,,,,,,,8.2208004,7.656330109,7.288499832,7.931739807,8.125189781,8.087030411,10.17469978,9.812000275,10.13490009,12,12.10999966,10.81000042,11.13000011,12.75,
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,4.949369907,3.432719946,3.54527998,3.260610104,3.107130051,2.796979904,,2.558510065,2.413170099,2.778140068,2.588639975,2.668900013,2.872040033,2.379810095,2.662919998,3.057290077,3.060230017,4.660960197,6.989630222,7.44701004,8.809550285,9.08673954
El Salvador,SLV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,2.547250032,2.562609911,2.838680029,,3.242840052,3.134670019,,3.177850008,3.492980003,3.60984993,4.458109856,4.659500122,4.048079967,3.89854002,3.712440014,3.801490068,3.824160099,3.909879923,3.825239897,3.725229979,3.605750084,3.385159969,4.070828438,
San Marino,SMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.62883997,2.702960014,,,,3.442865849,3.337201595,3.369970083,3.555160046,3.379699945,3.424619913,
Somalia,SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127174035,0.230991215,0.270000011,,
Serbia,SRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,4.209839821,4.441999912,4.483980179,4.327809811,4.238359928,4.164209843,,3.926980019,3.78640008,3.63470006,3.710160017,3.582319975,3.616470098,,
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,3.227859974,2.646094918,3.114860058,3.004930019,,3.107130051,3.234709978,3.009919882,,3.063070059,3.173939943,3.502229929,3.445180058,3.452700019,3.61578989,3.516535044,3.67008996,3.561609983,3.775149941,3.696439981,3.586115003,3.443020105,
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0.962890029,1.245528102,1.024500012,1.232460022,1.465559959,1.543900013,,,,,
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,3.227859974,2.646094918,3.114860058,3.004930019,,3.107130051,3.234709978,3.009919882,,3.063070059,3.173939943,3.502229929,3.445180058,3.452700019,3.61578989,3.516535044,3.67008996,3.561609983,3.775149941,3.696439981,3.586115003,3.443020105,
Small states,SST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.654129982,,,,,3.558549881,,,,5.090950012,4.983469963,5.033349991,4.908049822,5.273099899,4.876749992,5.54847002,,,6.191319942,6.079265118,5.028724909,4.655255079,4.633774996,4.964245319,5.1244452,5.144189835,5.15763998,4.992224932,4.834589958,4.719299793,4.608170033,
Sao Tome and Principe,STP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,2.720580101,3.246929884,3.234709978,4.856450081,4.271180153,6.286829948,5.554490089,10.67790031,9.651470184,8.89109993,6.339509964,5.939690113,3.749059916,3.864599943,5.173039913,5.036369801,5.235109806,5.921549797,5.011380196,
Suriname,SUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,5.53467989,5.640520096,5.458670139,4.922540188,6.832260132,5.007070065,
Slovak Republic,SVK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,5.356949806,4.44960022,3.712500095,4.297579765,4.124400139,4.122320175,,4.107299805,3.864680052,3.93569994,4.245399952,4.209569931,4.101570129,3.759959936,3.707700014,3.523210049,3.521650076,4.006410122,4.060910225,3.915199995,3.874190092,4.084050179,4.230410099,4.592060089,3.91286993,3.942780018,3.972569942,4.29046011,4.610000134,
Slovenia,SVN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,4.905590057,,,,,,5.756830215,5.672860146,5.70333004,5.64425993,5.6040802,5.590660095,5.11661005,5.109519958,5.554969788,5.545460224,5.541259766,5.620230198,5.405729771,5.291699886,4.909530163,4.792669773,4.780539989,4.935870171,4.910289764,5.760000229,
Sweden,SWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.212190151,5.443809986,5.258500099,5.50703001,,6.148139954,6.838620186,,7.06125021,6.848730087,6.740149975,6.617640018,6.924349785,6.791429996,6.663109779,6.506400108,6.364290237,6.171589851,6.344550133,6.749710083,6.522689819,6.366919994,7.536970139,7.611209869,7.573729992,7.443900108,7.618619919,7.568830013,7.640840054,7.638510227,7.170000076,
Eswatini,SWZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.484570026,,,,5.140289783,5.653140068,4.938159943,,,5.090950012,5.508480072,4.838240147,4.440869808,5.816770077,5.401609898,6.484620094,6.554759979,,6.618120193,6.471350193,6.118370056,6.864329815,5.594088554,5.084610462,7.070590019,5.355750084,5.414669991,6.138090134,5.679160118,5.645549774,5.342339993,4.995299816
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,9.021710396,7.703690052,7.779220104,,5.992070198,5.261000156,,,5.193329811,5.374929905,,,4.770120144,,,,3.548259974,3.606440067,2.613929987,3.608129978,4.083680153,4.222899914,4.421020031,3.677289963,4.498839855,3.914589882,5.150730133,
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,3.69904995,,,,,4.54640007,5.269849777,6.480840206,5.371479988,,5.279650211,4.864709854,4.59525013,5.130139828,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,4.718830109,4.843009949,5.069139957,4.728779793,,2.540999889,,,,,,,2.97579217,2.674149275,2.591910362,3.093250036,2.907449961,2.740550041,2.743769884,2.505089998,3.270499945,4.494299889
Chad,TCD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,2.27335,1.64902997,3.227859974,2.646709919,2.42614007,,,1.592949986,1.694769979,,,,2.311739922,1.981940031,2.2579,2.206150055,2.850709915,2.599999905,2.400000095,2.299999952,2.454819918,2.25948,2.372459888,2.90850997,2.88812995
East Asia & Pacific (IDA & IBRD countries),TEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,2.252955019,2.686659932,3.51327002,,,4.208930016,2.69233501,2.89222002,,2.748470068,,,3.061334968,3.569250107,3.805969954,3.508440018,3.52196002,3.596918344,3.824398518,3.726639986,3.82487011,3.767617464,3.566385746,3.37054503,3.188205838,3.569999933,
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,3.512569904,,,3.75532496,3.343394995,3.384239912,3.343114972,3.61125505,3.380215049,3.642030001,3.866260052,3.940870047,4.162065029,4.316190004,3.880484104,4.159034967,4.018030167,4.201519966,4.082929134,4.121997356,4.294914961,4.199480057,4.169684887,3.916860104,4.446203709,
